areaName,Borough,areaType,2010-01,2010-02,2010-03,2010-04,2010-05,2010-06,2010-07,2010-08,2010-09,2010-10,2010-11,2010-12,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07,2018-08,2018-09,2018-10,2018-11,2018-12,2019-01,2019-02,2019-03,2019-04,2019-05,2019-06,2019-07,2019-08,2019-09,2019-10,2019-11,2019-12,2020-01,2020-02,2020-03,2020-04,2020-05,2020-06,2020-07,2020-08,2020-09,2020-10,2020-11,2020-12,2021-01,2021-02,2021-03,2021-04,2021-05
South Queens,Queens,submarket,115000.000,133750.000,119000.000,156000.000,123500.000,137000.000,125000.000,125500.000,120000.000,125000.000,135000.000,130000.000,153000.000,150000.000,118750.000,120000.000,135000.000,132000.000,122000.000,118000.000,125000.000,152500.000,125000.000,137000.000,120000.000,130000.000,128750.000,116250.000,125000.000,106750.000,,105000.000,120000.000,130000.000,107000.000,116250.000,138500.000,111250.000,125000.000,127500.000,119000.000,125000.000,125000.000,120000.000,107250.000,136000.000,129750.000,124444.000,123000.000,120000.000,98500.000,107000.000,130000.000,122000.000,120000.000,130000.000,135000.000,105000.000,106250.000,130000.000,137500.000,133500.000,133750.000,130000.000,150000.000,140000.000,140000.000,93850.000,135000.000,133000.000,129000.000,141000.000,144950.000,125000.000,136750.000,131000.000,152500.000,167500.000,140000.000,132000.000,150000.000,146000.000,137500.000,150000.000,123000.000,151000.000,157064.000,155000.000,150000.000,158000.000,175000.000,165000.000,165000.000,182500.000,141000.000,170000.000,136750.000,165000.000,173000.000,185000.000,180000.000,178000.000,175000.000,174000.000,159500.000,200000.000,189000.000,175000.000,174500.000,187500.000,225000.000,215000.000,190000.000,197333.500,212500.000,183000.000,170000.000,201500.000,190000.000,192500.000,204900.000,170000.000,169750.000,,,262500.000,170000.000,185000.000,209000.000,207500.000,200000.000,215750.000,239300.000,210000.000,185000.000,167500.000,212500.000
South Richmond Hill,Queens,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Springfield Gardens,Queens,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
St. Albans,Queens,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Staten Island,Staten Island,borough,,,,,,157500.000,,,,,,,,,,,,123000.000,,,,,,,,135000.000,157500.000,,,,,,,,,,,,,,,,138750.000,,90000.000,116000.000,127500.000,92500.000,,151750.000,,120000.000,,,147625.000,132500.000,155000.000,140000.000,144000.000,,123500.000,,,128500.000,,,,,168000.000,167500.000,,155000.000,135000.000,140000.000,,123000.000,,114083.000,130000.000,142000.000,,125000.000,,,,,,170000.000,,160000.000,,225000.000,,,,,204500.000,,,,182000.000,,230000.000,,,,,,,,,182500.000,,,202500.000,,,200000.000,,,,,,,,,,,,209000.000,,,,,,,
Stuyvesant Town/PCV,Manhattan,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sunnyside,Queens,neighborhood,280000.000,,,195000.000,,205000.000,,,,,,,,,190000.000,,,212940.000,,,,,,,,,,,,,,,,,275000.000,255000.000,,,,183500.000,197500.000,,,,263500.000,210000.000,220000.000,249000.000,259000.000,175000.000,,228322.500,240000.000,,216900.000,,,199000.000,248000.000,254761.000,222500.000,195000.000,260000.000,240500.000,,231500.000,264500.000,255875.000,,302500.000,318000.000,272000.000,,,292500.000,297000.000,,308000.000,,335000.000,,325000.000,325000.000,370000.000,378293.000,,300000.000,280000.000,,,330000.000,334722.000,,,,,,419796.000,,315000.000,,310000.000,400000.000,,,,,,,320000.000,,407500.000,,425000.000,,,,,,420000.000,,,382000.000,,,385000.000,,,,,,361000.000,383900.000,404382.000,,432000.000,
Sunset Park,Brooklyn,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The Rockaways,Queens,submarket,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,160000.000,,,,,216555.000,247500.000,,230000.000,195000.000,,245000.000,,197500.000,,,,,,,,,,,,,,,,,,,,246000.000,,,257500.000,,,,,,,,,,,354000.000,,,362500.000,361155.000,,,,400000.000,,,225000.000,482500.000,,,,,,,235000.000,307000.000,,,444500.000,,,197500.000,,,,,231500.000,,,,475000.000,462500.000,435000.000,,,392500.000,400000.000,
Throgs Neck,Bronx,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,273600.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tremont,Bronx,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tribeca,Manhattan,neighborhood,,,,,,1685000.000,,2152250.000,,,,,,,,,,,,2037000.000,,,,,,,,,,,,,,,,,,,,,,,2430000.000,2450000.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3412500.000,,,,,,,,,,,,,,,,,,,,,,,
University Heights,Bronx,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Upper East Side,Manhattan,neighborhood,839710.500,717500.000,865000.000,701250.000,972500.000,680000.000,942500.000,900000.000,725000.000,710000.000,690000.000,788500.000,700000.000,707500.000,889500.000,820000.000,717500.000,930000.000,857500.000,850000.000,745000.000,740000.000,685000.000,725000.000,900000.000,667500.000,884500.000,789526.000,686250.000,962500.000,787896.000,840000.000,702500.000,715000.000,750000.000,900000.000,680000.000,730000.000,675000.000,750000.000,740000.000,767500.000,847500.000,760000.000,699000.000,688750.000,805000.000,745000.000,837500.000,830000.000,695000.000,755000.000,780000.000,850000.000,850000.000,775000.000,850000.000,825000.000,783000.000,812500.000,807750.000,792500.000,950000.000,825000.000,800000.000,974500.000,940000.000,875000.000,820000.000,800000.000,795000.000,833500.000,850250.000,825000.000,951000.000,895500.000,988750.000,875000.000,881805.500,780000.000,875000.000,806250.000,885000.000,836250.000,930000.000,667500.000,765000.000,792500.000,890000.000,1206500.000,916000.000,885000.000,935000.000,831000.000,770500.000,970000.000,850119.000,916425.000,999000.000,825000.000,925000.000,880000.000,979000.000,915000.000,995000.000,1100000.000,895000.000,895000.000,802500.000,986250.000,925000.000,985000.000,952500.000,1650000.000,802500.000,1120000.000,917500.000,995000.000,915000.000,795000.000,1015000.000,985666.000,825000.000,1022500.000,705000.000,850000.000,1110000.000,897500.000,898750.000,711110.000,738750.000,917500.000,890000.000,740000.000,878750.000,800000.000,875000.000
Upper West Side,Manhattan,neighborhood,755250.000,732500.000,705000.000,635000.000,767500.000,675000.000,925000.000,830000.000,649000.000,757450.000,834000.000,853655.000,695000.000,665000.000,737500.000,785000.000,702500.000,808000.000,686000.000,865512.000,789100.000,797500.000,765000.000,600000.000,602000.000,843750.000,685000.000,630000.000,675000.000,779750.000,785000.000,770000.000,777500.000,755000.000,705000.000,891883.000,640000.000,687000.000,800000.000,652500.000,736000.000,835000.000,840000.000,837500.000,850000.000,752352.500,722500.000,700000.000,784571.500,785000.000,760000.000,750000.000,825000.000,895000.000,851000.000,795000.000,807500.000,731000.000,837667.000,810000.000,860000.000,862500.000,675000.000,815000.000,915000.000,985000.000,798000.000,850000.000,795000.000,787500.000,800000.000,807390.000,907000.000,760000.000,895000.000,815000.000,930000.000,920000.000,910000.000,1002500.000,859500.000,865000.000,860000.000,810000.000,875000.000,859000.000,849000.000,950000.000,1100000.000,999000.000,980000.000,950500.000,937500.000,952500.000,1165000.000,981500.000,795000.000,893327.500,1095000.000,899000.000,1115000.000,925000.000,980000.000,975000.000,921250.000,881000.000,894006.000,997000.000,895000.000,997000.000,1230000.000,890000.000,892500.000,1302500.000,875000.000,916000.000,992000.000,950000.000,920000.000,782500.000,900000.000,973500.000,1195000.000,922500.000,875000.000,878000.000,736000.000,960000.000,732500.000,1094500.000,899950.000,770100.000,985000.000,860000.000,954750.000,968357.000,832500.000
Utopia,Queens,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Van Nest,Bronx,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wakefield,Bronx,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Washington Heights,Manhattan,neighborhood,350000.000,284645.000,337000.000,342000.000,343000.000,345000.000,327500.000,335000.000,345500.000,382664.000,315500.000,283000.000,359000.000,,,252000.000,270000.000,370000.000,336316.000,407500.000,409500.000,331000.000,330000.000,,327500.000,319500.000,345000.000,390000.000,350000.000,340000.000,345000.000,329000.000,330000.000,305000.000,383500.000,327750.000,281712.500,300996.000,317271.500,372000.000,323505.000,355000.000,324950.000,331500.000,347500.000,340000.000,356250.000,288750.000,299487.500,370000.000,430000.000,460259.000,476000.000,421000.000,338595.000,370000.000,399000.000,436000.000,395126.000,325000.000,450000.000,480000.000,465000.000,378530.000,455000.000,384375.000,533129.000,510000.000,455000.000,430000.000,365000.000,432000.000,565000.000,468000.000,381000.000,512000.000,499000.000,565665.000,532500.000,543000.000,472500.000,449000.000,550000.000,499000.000,525000.000,556000.000,459500.000,448500.000,590000.000,390000.000,560000.000,635000.000,480000.000,399000.000,474410.000,561250.000,555000.000,521000.000,446500.000,563990.000,494000.000,606000.000,572500.000,635000.000,564009.500,545000.000,564691.000,473000.000,435250.000,427200.000,662745.000,420000.000,567500.000,491000.000,420000.000,430763.500,520000.000,409000.000,520461.000,490000.000,495000.000,492500.000,472500.000,,,524000.000,370559.000,,572000.000,512500.000,382000.000,594500.000,597500.000,408500.000,575000.000,635000.000,531226.500
West Harlem,Manhattan,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
West Village,Manhattan,neighborhood,620000.000,790000.000,777360.000,563500.000,662000.000,680191.500,581750.000,575000.000,614868.000,630000.000,615500.000,607500.000,825000.000,698750.000,670000.000,728750.000,850000.000,565000.000,545000.000,850000.000,775000.000,673750.000,511250.000,515000.000,790000.000,722500.000,525000.000,567500.000,549000.000,751750.000,709000.000,600000.000,607500.000,645000.000,680000.000,690000.000,660200.000,649000.000,975000.000,823500.000,749250.000,735000.000,757000.000,675000.000,625000.000,717500.000,775000.000,660000.000,705000.000,867500.000,628500.000,895000.000,920000.000,798650.000,1195000.000,724500.000,758000.000,895000.000,752500.000,715000.000,815000.000,1025000.000,742500.000,881500.000,782500.000,875000.000,955000.000,805000.000,905000.000,,815000.000,1355000.000,986491.000,915834.000,829000.000,795000.000,913792.000,750000.000,825000.000,975000.000,658625.000,871500.000,,900000.000,850000.000,922500.000,667500.000,700000.000,803975.000,1147500.000,940000.000,976250.000,739250.000,1075000.000,,1010000.000,1050000.000,700000.000,1182500.000,760000.000,1450000.000,1049500.000,860000.000,810000.000,837500.000,938875.000,725000.000,785000.000,795000.000,999000.000,697500.000,861439.000,907500.000,795000.000,847500.000,835000.000,972000.000,1160493.000,950000.000,975000.000,1045000.000,852750.000,972500.000,995000.000,830000.000,889500.000,800000.000,,,980000.000,832500.000,952500.000,1102500.000,825000.000,787500.000,950000.000,825000.000
Westchester Village,Bronx,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Whitestone,Queens,neighborhood,,,,,,268000.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,300000.000,,260000.000,,,,,275000.000,,,,315000.000,305000.000,,,,252500.000,267500.000,271942.500,271250.000,,262500.000,335000.000,,334000.000,312000.000,,,,304350.000,,,,298297.500,,,253000.000,,,,,,,,,250000.000,291500.000,,301500.000,,,,324250.000,,,,,,,,,,346500.000,,,,,,,,359500.000,403750.000,,,365000.000,,,,,,,,,,,,,,366750.000,,,,,379950.000
Williamsbridge,Bronx,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,525971.000,,495912.500,,,
Williamsburg,Brooklyn,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Windsor Terrace,Brooklyn,neighborhood,,,,,,370000.000,,,,,,,,,,,,,,355000.000,,,,,,,,,,,,,,,,,,,,,,,,407500.000,,,485000.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,706750.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Woodhaven,Queens,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Woodlawn,Bronx,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Woodside,Queens,neighborhood,,,,,,200000.000,,,,,,,,,,133750.000,187500.000,,,,183750.000,,,170000.000,,,,157000.000,152000.000,181500.000,,171000.000,256000.000,,,,182500.000,171500.000,203000.000,,172500.000,,231500.000,191000.000,190000.000,191000.000,,,183000.000,,,,203500.000,190000.000,214000.000,,254500.000,,215000.000,,,238000.000,,,,,274750.000,,,286500.000,,,,,260000.000,,260000.000,,278000.000,,,,,,295000.000,,280000.000,,360000.000,328000.000,288500.000,,360000.000,307500.000,,,415000.000,,,,,335000.000,,,,,332500.000,,407500.000,,,456500.000,,,,,399000.000,333000.000,,310000.000,,,,,,,365000.000,,,,,322000.000,,,347000.000,329000.000,
Woodstock,Bronx,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313728.000,313728.000,413064.000,433143.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
