areaName,Borough,areaType,2010-01,2010-02,2010-03,2010-04,2010-05,2010-06,2010-07,2010-08,2010-09,2010-10,2010-11,2010-12,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07,2018-08,2018-09,2018-10,2018-11,2018-12,2019-01,2019-02,2019-03,2019-04,2019-05,2019-06,2019-07,2019-08,2019-09,2019-10,2019-11,2019-12,2020-01,2020-02,2020-03,2020-04,2020-05,2020-06,2020-07,2020-08,2020-09,2020-10,2020-11,2020-12,2021-01,2021-02,2021-03,2021-04,2021-05
All Downtown,Manhattan,submarket,,,,,,,,,,,,4075000.000,,,,,,6415607.000,,,5411700.000,,,,,,,,,,3725000.000,,,,,5450000.000,,,,7085000.000,,,5856409.500,,,6452500.000,,,,,,,,,,7142500.000,5865000.000,,4775000.000,,,9000000.000,,,7818639.000,,,,,6000000.000,,,,,,,,,,7966666.500,,,,,,,,,,,,,,,,,,,,,6650000.000,,11500000.000,,,7825000.000,,2670375.000,,,,7600000.000,,8500000.000,,,,,,,,,,,,,,,,,,,,,,,
All Midtown,Manhattan,submarket,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All Upper East Side,Manhattan,submarket,,,,,,,,,,,,3800000.000,,,,,,,,,,,,,,,,,,,,,,,,8250000.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8557505.500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11125000.000,,,,,,,,,,,,,,,,,,,,,,,
All Upper Manhattan,Manhattan,submarket,,,,752500.000,,,,930000.000,,,,900000.000,846250.000,,823811.500,,,915000.000,865204.500,,,,,,753760.000,,,,824436.000,,1148262.500,999995.000,,,990000.000,1450000.000,1100000.000,,772500.000,835000.000,931698.000,929000.000,1085000.000,1900000.000,1800000.000,,1321862.500,,1100000.000,,1186803.000,1515000.000,1225000.000,1541250.000,1765000.000,1512500.000,1362500.000,1612500.000,,1470000.000,1687500.000,2128875.000,,,2091450.000,,1913750.000,2442500.000,2000000.000,1340025.000,1825000.000,2100000.000,1920000.000,,,1955000.000,1410000.000,,2051000.000,1755000.000,2200000.000,,2200000.000,,2350000.000,1635000.000,1900000.000,,,1925000.000,,1962500.000,2310000.000,,1850000.000,,,,2000000.000,2200000.000,,2262500.000,,2500573.000,,1397500.000,,,2190000.000,,1862500.000,,,,1827500.000,,,1750000.000,1100000.000,,,,,,,,,,,,,,,,,,
All Upper West Side,Manhattan,submarket,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4500000.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Astoria,Queens,neighborhood,535000.000,760000.000,550937.500,650000.000,701500.000,630000.000,667922.000,700000.000,616000.000,670000.000,681750.000,656250.000,716000.000,,600000.000,695000.000,620000.000,645000.000,630000.000,741000.000,700000.000,745000.000,640000.000,670000.000,545000.000,685000.000,629000.000,590000.000,612500.000,635000.000,751000.000,678100.000,746000.000,715000.000,735000.000,650000.000,640000.000,617500.000,590000.000,765000.000,745000.000,620000.000,730000.000,750000.000,717500.000,615000.000,787500.000,690000.000,750000.000,850000.000,731500.000,925000.000,815000.000,765000.000,877500.000,800000.000,912500.000,887500.000,775000.000,865000.000,968500.000,867500.000,830000.000,828500.000,800000.000,825000.000,887500.000,945000.000,1090000.000,937000.000,875000.000,998500.000,950000.000,965000.000,920000.000,975000.000,987499.500,970000.000,1070000.000,951000.000,1045000.000,955000.000,1050000.000,1030000.000,1220000.000,940000.000,1212500.000,1100000.000,949000.000,1057000.000,935000.000,879000.000,1212000.000,1150000.000,1150000.000,1137500.000,1225000.000,1125000.000,1180000.000,1252500.000,1290000.000,980000.000,1250000.000,1115000.000,1250000.000,1207500.000,1200000.000,960000.000,1280000.000,1147500.000,962000.000,1155000.000,1120000.000,1167500.000,1162500.000,1127500.000,1225000.000,1300000.000,1325000.000,1166250.000,1290000.000,1225000.000,1275000.000,1362500.000,,1024995.000,1325000.000,,,1060000.000,1330000.000,1200000.000,1050000.000,1230000.000,999999.000,1160000.000,1341500.000
Auburndale,Queens,neighborhood,694000.000,592036.000,,578500.000,575000.000,550000.000,600000.000,655000.000,568500.000,570000.000,520000.000,560000.000,622000.000,565000.000,625000.000,,535000.000,520000.000,528000.000,563000.000,,570000.000,,,,525000.000,600000.000,566000.000,607500.000,579250.000,595000.000,552500.000,605000.000,622500.000,510000.000,511000.000,601000.000,598000.000,536800.000,530000.000,625000.000,550000.000,529000.000,643000.000,639500.000,650000.000,677500.000,583000.000,721000.000,738000.000,709500.000,675000.000,667500.000,700000.000,661000.000,648000.000,702500.000,680000.000,675000.000,650000.000,684000.000,569000.000,692000.000,638750.000,745000.000,662500.000,658000.000,690000.000,741944.000,798000.000,832500.000,661500.000,770000.000,,699500.000,750000.000,739000.000,759000.000,680000.000,768750.000,815000.000,840000.000,763760.000,797500.000,904000.000,810000.000,750000.000,722500.000,840000.000,800000.000,836944.000,912500.000,765000.000,847785.000,828800.000,861500.000,849500.000,930000.000,838000.000,980000.000,885000.000,850000.000,760000.000,890000.000,920000.000,799444.000,910000.000,865000.000,899888.000,,830000.000,869000.000,770000.000,,865000.000,900000.000,870000.000,860000.000,775000.000,810000.000,843000.000,910000.000,,,,815000.000,,,846400.000,858000.000,780000.000,917500.000,790000.000,793500.000,780000.000,847000.000,877500.000
Bath Beach,Brooklyn,neighborhood,687500.000,,610000.000,517500.000,,705000.000,,,700000.000,,,625000.000,,,600000.000,653000.000,,,,,,,,,,,,,,560000.000,650000.000,650000.000,667000.000,,,697000.000,,,,,,612500.000,,,610000.000,647500.000,,725000.000,702500.000,,,,829000.000,,777500.000,,656250.000,794000.000,,685000.000,,910000.000,,855000.000,1225000.000,,,,783000.000,855000.000,,841500.000,1144037.500,1016875.000,845000.000,1120000.000,,829300.000,,,990000.000,,,1055000.000,,,1220000.000,,,,,,910000.000,,,1010000.000,,,,,982500.000,,,1180000.000,986000.000,,,,,,,,,1260000.000,,,,,,,,,1060000.000,,,,,,,,,990000.000,,,1280000.000,,
Battery Park City,Manhattan,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bay Ridge,Brooklyn,neighborhood,682000.000,765000.000,675000.000,745000.000,826500.000,685000.000,762500.000,707500.000,694500.000,782500.000,765000.000,705000.000,745000.000,695000.000,777650.000,727000.000,610000.000,725000.000,690000.000,867500.000,825000.000,742500.000,680000.000,745000.000,600000.000,740000.000,712500.000,745000.000,692500.000,755500.000,760000.000,790000.000,789250.000,760000.000,765000.000,760000.000,755000.000,750000.000,730000.000,770000.000,812500.000,740000.000,810000.000,887500.000,800000.000,782500.000,729750.000,766000.000,827500.000,830000.000,896000.000,810000.000,900000.000,935000.000,850000.000,850000.000,1112500.000,940000.000,900500.000,890000.000,930000.000,915000.000,900000.000,895000.000,970000.000,909000.000,1012000.000,977500.000,980000.000,982500.000,1235000.000,918750.000,1016667.000,1005500.000,980000.000,1080000.000,955000.000,1150000.000,1250000.000,1050000.000,1050000.000,1170000.000,1300000.000,1200000.000,1016667.000,1100000.000,1200000.000,1100000.000,940000.000,1421175.000,1167500.000,1020000.000,1225000.000,1213687.500,1100000.000,1238800.000,1250000.000,1024500.000,1265000.000,1200000.000,1210527.000,1141750.000,1140000.000,1235000.000,950000.000,1225000.000,1135000.000,1130000.000,1141000.000,1255000.000,1250000.000,1300000.000,1217500.000,1137500.000,1070500.000,1151500.000,1395000.000,1260000.000,1200000.000,999999.000,1250500.000,1200000.000,1250000.000,916000.000,,1137500.000,979446.000,,1167500.000,1177500.000,1300000.000,1125000.000,1100000.000,1190000.000,1260000.000,1020000.000,1200000.000
Baychester,Bronx,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,500000.000,,,,,,,,,,,,,,,,,,,,,,,,,
Bayside,Queens,neighborhood,570000.000,650000.000,695250.000,700000.000,850000.000,687000.000,720000.000,680000.000,685000.000,617500.000,646944.000,715000.000,730250.000,675000.000,692500.000,635000.000,585000.000,782500.000,680000.000,680000.000,755000.000,679000.000,662500.000,712950.000,680000.000,659500.000,636000.000,649000.000,616500.000,702500.000,639000.000,660000.000,639000.000,665000.000,690000.000,670000.000,530500.000,670000.000,715000.000,685000.000,670000.000,715500.000,758250.000,685000.000,720000.000,850000.000,676000.000,689400.000,761000.000,908000.000,886500.000,850000.000,895000.000,725000.000,830000.000,756250.000,755000.000,845000.000,832500.000,800000.000,784500.000,988900.000,980000.000,895000.000,710979.000,759000.000,857900.000,835000.000,855000.000,870000.000,838000.000,969000.000,795000.000,925000.000,785000.000,865000.000,935000.000,840000.000,833000.000,850000.000,875000.000,834500.000,850000.000,1000000.000,885000.000,950000.000,770000.000,850000.000,970000.000,920000.000,955000.000,1014000.000,880000.000,893000.000,850000.000,960000.000,890000.000,925000.000,935000.000,945000.000,1030000.000,945000.000,986000.000,990000.000,900000.000,999999.000,980000.000,919000.000,820000.000,915000.000,880000.000,903500.000,950000.000,977500.000,881944.000,935000.000,970000.000,999000.000,865000.000,853000.000,875000.000,937500.000,868700.000,,,988000.000,969000.000,992500.000,960000.000,973000.000,891500.000,888000.000,904000.000,1300000.000,970000.000,1010994.000,975000.000
Bedford Park,Bronx,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bedford-Stuyvesant,Brooklyn,neighborhood,370000.000,454500.000,327000.000,322500.000,406980.000,389000.000,314000.000,374000.000,439825.500,336648.000,360000.000,316627.500,290000.000,440000.000,430000.000,375000.000,350000.000,340000.000,425000.000,420000.000,375250.000,322205.000,400000.000,400000.000,378668.500,507500.000,445000.000,440000.000,463500.000,455800.000,450000.000,400000.000,480000.000,426000.000,385000.000,432800.000,480000.000,462500.000,480299.000,460500.000,499500.000,560000.000,535000.000,535730.000,610950.000,575000.000,510000.000,595000.000,540749.000,572500.000,620000.000,675000.000,638500.000,720000.000,725000.000,717500.000,647500.000,700000.000,884500.000,754000.000,800000.000,736597.000,890000.000,810000.000,821750.000,875000.000,875000.000,855000.000,870626.000,950000.000,800000.000,950000.000,913160.000,955000.000,925000.000,942500.000,975000.000,1148850.000,1022500.000,990000.000,1130000.000,1050000.000,1095000.000,1070000.000,1200000.000,1075000.000,1025000.000,997495.000,1250000.000,995000.000,1047250.000,1212750.000,1150000.000,937000.000,862847.500,999000.000,997885.000,1100000.000,953500.000,999000.000,999999.500,1170000.000,1217500.000,1300000.000,1200000.000,1100000.000,1100000.000,1200000.000,1170000.000,1105000.000,1242500.000,1252500.000,1130000.000,1225000.000,1100000.000,1220000.000,1374025.000,999500.000,990000.000,1300000.000,1200000.000,1387499.500,1167500.000,1475000.000,1190976.500,1240000.000,850000.000,960000.000,1050000.000,1250000.000,1240000.000,1370000.000,1375000.000,1437500.000,1280000.000,1340000.000,1495000.000
Bellerose,Queens,neighborhood,,,,477500.000,398500.000,479000.000,,475000.000,,,485000.000,460000.000,,,,410000.000,,460000.000,,,420700.000,477500.000,,494700.000,,,,317500.000,450000.000,413574.500,587500.000,450000.000,455000.000,422500.000,417500.000,450000.000,401500.000,495000.000,,435000.000,481500.000,450000.000,400000.000,472500.000,,520000.000,527500.000,472500.000,537500.000,,498000.000,476500.000,,535000.000,495500.000,511750.000,495000.000,531000.000,480000.000,499950.000,,,,,468500.000,,535000.000,545000.000,520000.000,,590000.000,550000.000,530000.000,512500.000,565000.000,,,515000.000,,627500.000,480000.000,577500.000,594000.000,578000.000,511400.000,567036.500,,,565000.000,,567500.000,666250.000,612500.000,605000.000,580000.000,580000.000,660000.000,,592500.000,622500.000,627500.000,632500.000,575000.000,688500.000,,665000.000,600000.000,,,,,,650000.000,645000.000,655000.000,650000.000,642300.000,687500.000,,592000.000,,,,,,,,651000.000,,642250.000,677500.000,660000.000,715000.000,,730000.000,671000.000,650000.000
Belmont,Bronx,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bensonhurst,Brooklyn,neighborhood,680000.000,697500.000,763750.000,686500.000,708000.000,676000.000,720000.000,640000.000,724000.000,661000.000,661000.000,733000.000,780000.000,815000.000,731500.000,640000.000,,785000.000,795000.000,646500.000,726000.000,585000.000,730750.000,760000.000,677500.000,755125.000,658000.000,740000.000,681500.000,760000.000,785000.000,805000.000,667500.000,715000.000,725000.000,700000.000,731500.000,,727500.000,762500.000,730000.000,695000.000,800000.000,780000.000,825000.000,741500.000,807500.000,780000.000,780000.000,925000.000,900000.000,990000.000,920000.000,930000.000,750000.000,831250.000,888000.000,870000.000,735000.000,840000.000,980000.000,950000.000,864000.000,962500.000,790000.000,910000.000,974000.000,850000.000,925000.000,943500.000,830000.000,924000.000,989000.000,975000.000,937500.000,1125000.000,1070000.000,950000.000,990000.000,999900.000,982500.000,1095800.000,998000.000,980000.000,983000.000,1039500.000,1320000.000,1300000.000,1067500.000,1230000.000,1337500.000,1195000.000,1405000.000,1295000.000,1187500.000,1137500.000,1150000.000,,1317500.000,970000.000,1352000.000,1210000.000,1180000.000,1043500.000,914000.000,1122537.500,1142500.000,1050000.000,1270000.000,1250000.000,1059000.000,1165000.000,1396000.000,990000.000,974500.000,1200000.000,1262500.000,1150000.000,1100000.000,1330000.000,998000.000,1240000.000,1300000.000,,,,,,,1146000.000,1215000.000,1190000.000,1160000.000,1335000.000,1200000.000,1150000.000,1189000.000
Bergen Beach,Brooklyn,neighborhood,,,572500.000,,,615000.000,,,,690000.000,,,,,,,,,,515000.000,,,,,,,,,,,,,,,,,,,,,516250.000,,,,484750.000,,,,,,,,,,,,,551500.000,587500.000,610000.000,,,,,,518000.000,673000.000,,,665000.000,,640000.000,,,,,,,,627500.000,,,,645000.000,,,,,,675000.000,,694500.000,,740000.000,,,,,,,721000.000,610000.000,819000.000,,,,,,,,,780000.000,660000.000,699000.000,,900000.000,,,750000.000,750000.000,,,,,,,745000.000,,,,710000.000,828000.000,839000.000,751000.000,,715000.000,
Boerum Hill,Brooklyn,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Borough Park,Brooklyn,neighborhood,690000.000,625000.000,685000.000,813500.000,600000.000,687500.000,735000.000,545000.000,715000.000,565000.000,558750.000,725000.000,700000.000,710000.000,512250.000,644000.000,752500.000,462500.000,748500.000,600000.000,674500.000,682500.000,505000.000,605000.000,712500.000,695000.000,774000.000,776000.000,845000.000,720000.000,612500.000,850000.000,800000.000,885000.000,750000.000,787000.000,670000.000,692500.000,688750.000,750000.000,657500.000,787500.000,680000.000,740000.000,835000.000,800000.000,850000.000,750000.000,815000.000,970000.000,860000.000,842000.000,917750.000,850250.000,810000.000,797000.000,850000.000,988000.000,825000.000,985000.000,927500.000,830000.000,900000.000,901500.000,892750.000,999000.000,924000.000,999000.000,951000.000,995000.000,951000.000,1024500.000,1025000.000,925000.000,997500.000,998500.000,980000.000,992500.000,982500.000,982500.000,1475000.000,1200000.000,1200000.000,1250250.000,993000.000,989250.000,1060000.000,1300000.000,1315000.000,1100000.000,1024500.000,1200000.000,1320000.000,1067500.000,1265000.000,1100000.000,1200000.000,1194500.000,1085000.000,1025000.000,1299500.000,1267500.000,1200250.000,1430000.000,1235000.000,1325000.000,1300000.000,1146000.000,895000.000,1042500.000,1280000.000,1300000.000,1438000.000,1525000.000,1275000.000,1250000.000,1175000.000,1410000.000,1230000.000,1300000.000,1100000.000,1125000.000,1335000.000,,1210000.000,1387500.000,1350000.000,,1325000.000,1310000.000,1337500.000,1300000.000,1255000.000,1320000.000,1335250.000,1280000.000,1298000.000
Briarwood,Queens,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brighton Beach,Brooklyn,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bronx,Bronx,borough,390000.000,350500.000,400000.000,370584.000,393071.000,385000.000,370350.000,380000.000,400000.000,395000.000,375000.000,390000.000,382500.000,378500.000,370000.000,385000.000,365000.000,367966.000,385000.000,372000.000,378000.000,350000.000,365000.000,375000.000,320000.000,360000.000,345000.000,373670.000,369500.000,380000.000,350000.000,367500.000,360400.000,380000.000,355000.000,355000.000,360000.000,370000.000,353000.000,369000.000,365500.000,370000.000,385000.000,387450.000,390500.000,377000.000,367000.000,360400.000,391250.000,400000.000,376500.000,367500.000,376050.000,375000.000,400000.000,393000.000,399100.000,400000.000,375000.000,402250.000,400000.000,369000.000,393000.000,395000.000,427000.000,405000.000,420000.000,415000.000,430000.000,399500.000,417500.000,405000.000,433400.000,419500.000,402900.000,435000.000,447500.000,431000.000,415000.000,450000.000,435000.000,425000.000,465000.000,450000.000,440000.000,440000.000,460000.000,460000.000,485000.000,486612.000,506000.000,499999.000,505489.500,495000.000,495000.000,499999.500,478500.000,491500.000,499250.000,470902.000,517090.000,530000.000,514750.000,549500.000,550000.000,550000.000,520000.000,575000.000,545375.000,550000.000,525000.000,565000.000,550000.000,555000.000,552500.000,564500.000,550000.000,575000.000,576000.000,580000.000,572500.000,600000.000,600000.000,610000.000,575000.000,580000.000,590000.000,597500.000,587500.000,620000.000,625000.000,645000.000,620000.000,625000.000,646500.000,640000.000,690000.000
Bronxwood,Bronx,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,300000.000,,,,,445200.000,,,,,,,,,452680.000,,,,,,,,,330000.000,,465557.000,,,,,,,377500.000,,,,,420000.000,462000.000,,,,,,,,,,,477500.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brooklyn,Brooklyn,borough,540000.000,515000.000,525000.000,525000.000,520000.000,522650.000,510000.000,530000.000,508750.000,508870.000,500000.000,500000.000,491000.000,525000.000,517500.000,502505.000,510000.000,509301.000,539500.000,520000.000,525000.000,499999.000,507250.000,495515.000,500000.000,510000.000,499000.000,499000.000,500000.000,540000.000,510000.000,553450.000,560000.000,520000.000,550000.000,590000.000,525000.000,516000.000,525000.000,540000.000,550000.000,560000.000,575000.000,580000.000,585166.000,595000.000,548500.000,620250.000,625000.000,599000.000,594000.000,625000.000,625000.000,630000.000,658269.000,649750.000,621495.500,660000.000,645000.000,650000.000,720000.000,704130.000,750000.000,680000.000,725000.000,745000.000,734000.000,700000.000,734000.000,750000.000,727000.000,749716.000,785000.000,800000.000,795000.000,715350.000,750000.000,787500.000,834382.500,796500.000,800000.000,800000.000,775000.000,800000.000,824200.000,825000.000,788000.000,787000.000,830000.000,850000.000,850000.000,850000.000,872500.000,800000.000,800000.000,892500.000,865000.000,890400.000,847500.000,817500.000,875000.000,880000.000,930000.000,900000.000,870000.000,880000.000,910000.000,880000.000,832500.000,860000.000,900000.000,850000.000,860000.000,961000.000,850000.000,890000.000,886000.000,865000.000,900000.000,917500.000,975000.000,910000.000,925000.000,907500.000,947000.000,960000.000,885000.000,855000.000,950000.000,950000.000,980000.000,957500.000,975000.000,1017852.000,1050000.000,985000.000,1100000.000
Brooklyn Heights,Brooklyn,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5825000.000,,,,,,,,,,,,,,,,,,,,,,,
Brookville,Queens,neighborhood,,,,,,357500.000,,,,,,,,,375000.000,,,,,,,,,,464253.500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,409000.000,,,,,,,,,,,,405000.000,518500.000,,,542500.000,,,,,,,400800.000,,,615000.000,,,,,,,490000.000,,,,,,,507500.000,,,590000.000,,,,,,450000.000,481250.000,,,498500.000,,,,,,,,,,620000.000,782500.000,,850000.000,780250.000,,
Brownsville,Brooklyn,neighborhood,,,,336985.000,,398000.000,,,355000.000,295000.000,,,,,269750.000,,,,,403147.000,230000.000,,312500.000,320750.000,,290000.000,357500.000,,,,,407500.000,,370000.000,,267800.000,,,,219500.000,352570.000,426300.000,,284550.000,,265000.000,330931.000,315000.000,,300000.000,350000.000,,318000.000,385000.000,485200.000,450000.000,410710.000,342500.000,,530000.000,285000.000,447243.000,400000.000,370000.000,315000.000,435000.000,349000.000,325000.000,388500.000,599400.000,500000.000,375000.000,495500.000,532500.000,417500.000,535000.000,285000.000,500000.000,,392500.000,402500.000,540375.000,,475000.000,545000.000,480000.000,420000.000,550000.000,510000.000,422000.000,418750.000,406000.000,484500.000,452500.000,625000.000,,499999.000,429250.000,605000.000,,517050.000,496250.000,675000.000,512499.500,580000.000,437500.000,,580000.000,560000.000,,600000.000,690000.000,452500.000,485000.000,637500.000,550000.000,531000.000,570000.000,730000.000,551288.000,595000.000,708500.000,715000.000,,,,,,,487500.000,,749000.000,528513.500,,,730000.000,
Bushwick,Brooklyn,neighborhood,370000.000,389220.000,292500.000,420000.000,500000.000,450000.000,450000.000,483832.000,452000.000,456750.000,385000.000,470000.000,277000.000,420000.000,300000.000,403000.000,445000.000,320000.000,450000.000,284250.000,400000.000,310000.000,421824.000,439000.000,315000.000,446780.000,510638.000,450000.000,383000.000,445000.000,450000.000,385000.000,376500.000,378950.000,430000.000,566750.000,351635.500,412000.000,412500.000,539000.000,435000.000,480000.000,499000.000,548300.000,427975.000,452500.000,470765.000,625000.000,540000.000,500000.000,525000.000,600000.000,575000.000,605000.000,655000.000,575000.000,725000.000,645468.500,700000.000,527500.000,800000.000,762500.000,888350.000,740000.000,939000.000,817750.000,754000.000,875000.000,937500.000,850000.000,945000.000,959368.500,940000.000,850000.000,1030000.000,925000.000,884000.000,975000.000,1029975.000,841000.000,910588.000,950000.000,924500.000,999499.500,900000.000,962500.000,1020000.000,925000.000,1075000.000,950000.000,1015000.000,958750.000,1097500.000,935000.000,950000.000,999500.000,917500.000,990000.000,910000.000,997500.000,1149000.000,937500.000,1200000.000,1170000.000,1012500.000,870000.000,1150000.000,810000.000,850000.000,1105500.000,1040000.000,840000.000,1075000.000,912500.000,875000.000,830000.000,920000.000,960000.000,1062500.000,1065000.000,1042500.000,967500.000,939500.000,1295000.000,925000.000,,,,1101500.000,1175000.000,1120075.000,1100000.000,1325000.000,1100000.000,1319298.000,1310000.000,1155000.000
Cambria Heights,Queens,neighborhood,,320000.000,382500.000,374000.000,,335000.000,,,361250.000,,,355000.000,,,320000.000,,,,254000.000,,363650.000,,315000.000,,,309900.000,,,,,,342500.000,347500.000,335025.000,357755.000,,,,,291000.000,364000.000,,,360000.000,360000.000,,297950.000,350000.000,372340.000,339200.000,369000.000,,365428.000,319050.000,337500.000,368000.000,378000.000,260500.000,365000.000,369000.000,,,385000.000,393500.000,349000.000,332000.000,395000.000,360000.000,430000.000,,390000.000,407500.000,382625.000,311437.500,350000.000,355000.000,395000.000,415000.000,,,415000.000,405038.500,,367094.000,420500.000,437500.000,366350.000,409000.000,,450000.000,412500.000,425000.000,444750.000,415000.000,486500.000,475000.000,385320.000,494000.000,,487500.000,393500.000,469000.000,426247.500,474209.500,465000.000,474278.000,454950.000,465000.000,436800.000,432500.000,457940.000,527000.000,430000.000,533750.000,532500.000,515000.000,601571.000,494500.000,532500.000,427500.000,560000.000,492500.000,547500.000,,,545000.000,430000.000,517500.000,545000.000,554825.000,585000.000,532000.000,570000.000,512500.000,540000.000,535000.000,
Canarsie,Brooklyn,neighborhood,444575.000,387000.000,410000.000,455000.000,415000.000,441989.500,349500.000,425000.000,436500.000,350000.000,412500.000,400000.000,385000.000,370000.000,467926.000,369000.000,317500.000,418000.000,396000.000,385000.000,387500.000,350000.000,399500.000,405000.000,385000.000,360000.000,368100.000,391750.000,380000.000,345000.000,395000.000,380125.000,377500.000,376000.000,423500.000,380000.000,372550.000,345000.000,420000.000,360000.000,369000.000,425000.000,392200.000,357755.000,364900.000,385000.000,242649.500,410000.000,414638.000,390000.000,352000.000,442500.000,452500.000,360000.000,392500.000,425000.000,418250.000,399000.000,435000.000,432500.000,304259.000,450483.500,450000.000,467500.000,445000.000,455000.000,450000.000,435000.000,425000.000,441000.000,421000.000,452500.000,442265.000,385000.000,468000.000,510000.000,469000.000,475000.000,410500.000,447000.000,550000.000,458500.000,469000.000,496000.000,530000.000,500000.000,547500.000,573000.000,532500.000,527500.000,502204.000,561500.000,575000.000,530000.000,499000.000,585000.000,630000.000,550000.000,550000.000,560000.000,459000.000,499000.000,550000.000,600000.000,522500.000,589500.000,560000.000,575000.000,610000.000,670000.000,555000.000,542000.000,560000.000,550000.000,605000.000,581000.000,616328.500,593000.000,575000.000,590000.000,501500.000,612500.000,639500.000,651000.000,623500.000,645000.000,664000.000,565428.000,686000.000,630000.000,687750.000,675000.000,636000.000,670000.000,741000.000,702025.000,615000.000
Carroll Gardens,Brooklyn,neighborhood,,,,,,165911.000,,,,,,,,268325.000,,,,,,,,,,,,,,,,,1403000.000,,,,,1692500.000,,,,,,,,,,,,,,,,,3387500.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
